CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,PassengerGroupID,PassengerNumberID,GroupSize,CabinDeck,CabinNum,CabinSide,CabinSize,CabinNumSize,TotalSpent,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55Cancrie,Destination_PSOJ318522,Destination_TRAPPIST1e
1,19.0,0,0.0,0.0,0.0,0.0,0.0,7183,1,1,7.0,160,2,108,113,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,39.0,0,0.0,0.0,0.0,0.0,0.0,7185,1,1,4.0,224,2,1,5,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,59.0,0,0.0,0.0,0.0,0.0,0.0,7195,1,1,7.0,1173,3,1,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,45.0,0,0.0,0.0,0.0,0.0,0.0,7196,1,1,6.0,1491,2,1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,7198,1,1,7.0,1159,2,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,64.0,0,509.0,0.0,1023.0,0.0,80.0,7201,1,1,6.0,1384,3,1,2,1612.0,0.0,0.0,1.0,0.0,0.0,1.0
0,24.0,0,114.0,0.0,0.0,1479.0,0.0,7204,1,1,6.0,1385,3,1,1,1593.0,0.0,0.0,1.0,1.0,0.0,0.0
0,36.0,0,0.0,0.0,0.0,0.0,0.0,7209,1,2,5.0,479,3,2,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,26.0,0,0.0,2768.0,0.0,5.0,559.0,7209,2,2,5.0,479,3,2,4,3332.0,0.0,1.0,0.0,0.0,0.0,1.0
0,31.0,0,1415.0,0.0,271.0,412.0,0.0,7211,1,1,5.0,480,3,1,6,2098.0,0.0,0.0,1.0,0.0,0.0,1.0
0,18.0,0,0.0,1201.0,0.0,0.0,0.0,7212,1,1,6.0,1388,3,1,2,1201.0,1.0,0.0,0.0,0.0,0.0,1.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,7213,1,1,7.0,1162,2,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,34.0,0,135.0,207.0,0.0,1471.0,876.0,7220,1,1,2.0,272,3,1,3,2689.0,0.0,1.0,0.0,0.0,0.0,1.0
0,32.0,0,1.0,946.0,2.0,0.0,0.0,7222,1,1,6.0,1496,2,1,2,949.0,1.0,0.0,0.0,0.0,0.0,1.0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,7223,1,1,6.0,1390,3,1,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,7228,1,1,7.0,1176,3,1,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,39.0,0,1230.0,0.0,7.0,163.0,48.0,7231,1,1,6.0,1498,2,1,3,1448.0,1.0,0.0,0.0,0.0,0.0,1.0
0,26.0,0,0.0,0.0,0.0,0.0,0.0,7237,1,1,7.0,1179,3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,7239,1,1,7.0,1164,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,7241,1,2,1.0,88,3,2,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,24.0,0,0.0,1455.0,172.0,7690.0,20.0,7241,2,2,1.0,88,3,2,9,9337.0,0.0,1.0,0.0,0.0,0.0,1.0
1,2.0,0,0.0,0.0,0.0,0.0,0.0,7243,1,5,7.0,1180,3,4,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,10.0,0,0.0,0.0,0.0,0.0,0.0,7243,2,5,7.0,1180,3,4,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,2.0,0,0.0,0.0,0.0,0.0,0.0,7243,3,5,7.0,1180,3,4,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,21.0,0,0.0,0.0,256.0,979.0,0.0,7243,4,5,6.0,1393,3,1,2,1235.0,1.0,0.0,0.0,1.0,0.0,0.0
1,5.0,0,0.0,0.0,0.0,0.0,0.0,7243,5,5,7.0,1180,3,4,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,7244,1,1,7.0,1181,3,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,41.0,0,149.0,1.0,2216.0,0.0,0.0,7245,1,1,6.0,1394,3,1,2,2366.0,0.0,0.0,1.0,0.0,0.0,1.0
0,32.0,0,976.0,0.0,84.0,22.0,0.0,7248,1,2,6.0,1500,2,2,2,1082.0,0.0,0.0,1.0,1.0,0.0,0.0
1,23.0,0,0.0,0.0,0.0,0.0,0.0,7248,2,2,6.0,1500,2,2,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,23.0,0,0.0,0.0,0.0,0.0,0.0,7251,1,1,7.0,1165,2,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,40.0,0,0.0,0.0,0.0,292.0,1334.0,7254,1,1,5.0,483,3,1,2,1626.0,1.0,0.0,0.0,0.0,0.0,1.0
0,45.0,0,381.0,1.0,1512.0,586.0,0.0,7262,1,1,6.0,1504,2,1,1,2480.0,0.0,0.0,1.0,0.0,0.0,1.0
0,30.0,0,1.0,0.0,478.0,4.0,321.0,7263,1,1,6.0,1399,3,1,2,804.0,1.0,0.0,0.0,0.0,0.0,1.0
0,56.0,0,758.0,0.0,0.0,0.0,1.0,7264,1,1,6.0,1400,3,1,1,759.0,1.0,0.0,0.0,0.0,0.0,1.0
0,13.0,0,0.0,324.0,138.0,49.0,133.0,7265,1,1,7.0,160,2,108,113,644.0,1.0,0.0,0.0,0.0,0.0,1.0
0,19.0,0,0.0,0.0,39.0,449.0,321.0,7266,1,3,7.0,1182,3,3,6,809.0,1.0,0.0,0.0,0.0,0.0,1.0
1,46.0,0,0.0,0.0,0.0,0.0,0.0,7266,2,3,7.0,1182,3,3,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,7266,3,3,7.0,1182,3,3,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,60.0,0,250.0,0.0,0.0,355.0,6.0,7269,1,2,6.0,1505,2,1,1,611.0,1.0,0.0,0.0,0.0,1.0,0.0
1,39.0,0,0.0,0.0,0.0,0.0,0.0,7269,2,2,7.0,1169,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,20.0,0,0.0,0.0,0.0,0.0,0.0,7272,1,1,7.0,1172,2,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,64.0,0,245.0,2414.0,0.0,0.0,13.0,7275,1,1,6.0,1402,3,1,2,2672.0,1.0,0.0,0.0,0.0,1.0,0.0
0,34.0,0,0.0,1415.0,0.0,0.0,1238.0,7281,1,1,3.0,266,3,1,6,2653.0,0.0,1.0,0.0,0.0,0.0,1.0
1,30.0,0,0.0,0.0,0.0,0.0,0.0,7282,1,1,7.0,1173,2,1,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,62.0,0,933.0,0.0,0.0,28.0,0.0,7286,1,1,4.0,226,2,1,8,961.0,0.0,0.0,1.0,0.0,0.0,1.0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,7287,1,1,2.0,274,3,1,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,33.0,0,229.0,248.0,0.0,402.0,0.0,7288,1,1,6.0,1403,3,1,4,879.0,1.0,0.0,0.0,0.0,0.0,1.0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,7291,1,1,7.0,1186,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,51.0,0,0.0,491.0,0.0,298.0,0.0,7293,1,1,5.0,469,2,1,2,789.0,1.0,0.0,0.0,0.0,0.0,1.0
0,23.0,0,514.0,0.0,22.0,1.0,1.0,7294,1,1,7.0,1187,3,1,2,538.0,1.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0,96.0,0.0,607.0,0.0,1.0,7295,1,2,5.0,470,2,2,3,704.0,1.0,0.0,0.0,0.0,0.0,1.0
0,47.0,0,1095.0,320.0,1015.0,0.0,0.0,7295,2,2,5.0,470,2,2,3,2430.0,1.0,0.0,0.0,0.0,0.0,1.0
0,58.0,0,0.0,0.0,806.0,0.0,15.0,7299,1,1,6.0,1404,3,1,2,821.0,1.0,0.0,0.0,0.0,0.0,1.0
1,46.0,0,0.0,0.0,0.0,0.0,0.0,7308,1,1,3.0,267,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,44.0,0,106.0,0.0,2561.0,348.0,0.0,7312,1,1,4.0,230,2,1,7,3015.0,0.0,0.0,1.0,0.0,0.0,1.0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,7315,1,1,7.0,1175,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,43.0,0,0.0,726.0,1.0,23.0,0.0,7316,1,1,6.0,1515,2,1,1,750.0,1.0,0.0,0.0,0.0,1.0,0.0
0,21.0,0,2.0,0.0,0.0,697.0,0.0,7317,1,1,6.0,1406,3,1,2,699.0,1.0,0.0,0.0,0.0,0.0,1.0
0,29.0,0,1061.0,7.0,312.0,0.0,11.0,7318,1,1,6.0,1407,3,1,3,1391.0,0.0,0.0,1.0,0.0,1.0,0.0
0,13.0,0,33.0,28.0,685.0,27.0,0.0,7319,1,3,7.0,1176,2,2,4,773.0,1.0,0.0,0.0,0.0,1.0,0.0
0,16.0,0,13.0,805.0,2.0,8.0,6.0,7319,2,3,7.0,1176,2,2,4,834.0,1.0,0.0,0.0,0.0,1.0,0.0
0,25.0,0,0.0,733.0,0.0,0.0,0.0,7319,3,3,6.0,1516,2,1,2,733.0,1.0,0.0,0.0,0.0,0.0,1.0
0,19.0,0,0.0,1.0,451.0,1100.0,67.0,7325,1,1,5.0,472,2,1,2,1619.0,1.0,0.0,0.0,0.0,0.0,1.0
0,29.0,0,0.0,2783.0,195.0,897.0,852.0,7329,1,3,5.0,473,2,3,6,4727.0,0.0,1.0,0.0,0.0,0.0,1.0
0,35.0,1,0.0,3131.0,0.0,203.0,719.0,7329,2,3,5.0,473,2,3,6,4053.0,0.0,1.0,0.0,0.0,0.0,1.0
0,56.0,0,132.0,4531.0,2.0,119.0,67.0,7329,3,3,5.0,473,2,3,6,4851.0,0.0,1.0,0.0,1.0,0.0,0.0
0,20.0,0,612.0,154.0,4.0,17.0,0.0,7333,1,1,5.0,489,3,1,4,787.0,1.0,0.0,0.0,0.0,0.0,1.0
1,38.0,0,0.0,0.0,0.0,0.0,0.0,7335,1,1,7.0,1177,2,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,18.0,0,350.0,0.0,107.0,0.0,892.0,7345,1,1,6.0,1521,2,1,1,1349.0,0.0,0.0,1.0,0.0,0.0,1.0
0,26.0,0,1189.0,0.0,632.0,0.0,0.0,7348,1,3,6.0,1414,3,3,4,1821.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.0,0,0.0,0.0,0.0,0.0,0.0,7348,2,3,6.0,1414,3,3,4,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,2.0,0,0.0,0.0,0.0,0.0,0.0,7348,3,3,6.0,1414,3,3,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,36.0,0,0.0,152.0,0.0,146.0,329.0,7349,1,1,7.0,1180,2,1,6,627.0,1.0,0.0,0.0,0.0,0.0,1.0
0,25.0,0,1197.0,102.0,0.0,0.0,0.0,7352,1,1,6.0,1415,3,1,3,1299.0,1.0,0.0,0.0,0.0,1.0,0.0
1,2.0,0,0.0,0.0,0.0,0.0,0.0,7354,1,6,2.0,242,2,6,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,7354,2,6,2.0,242,2,6,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,7354,3,6,2.0,242,2,6,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,60.0,0,0.0,1959.0,91.0,2206.0,7229.0,7354,4,6,2.0,242,2,6,10,11485.0,0.0,1.0,0.0,0.0,0.0,1.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,7354,5,6,2.0,242,2,6,10,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,36.0,0,0.0,911.0,0.0,749.0,1.0,7354,6,6,2.0,242,2,6,10,1661.0,0.0,1.0,0.0,0.0,0.0,1.0
0,22.0,0,848.0,0.0,5.0,445.0,0.0,7355,1,1,5.0,491,3,1,4,1298.0,0.0,0.0,1.0,0.0,0.0,1.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,7357,1,1,7.0,1193,3,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,37.0,0,48.0,84.0,0.0,20.0,658.0,7362,1,1,7.0,1195,3,1,1,810.0,1.0,0.0,0.0,0.0,0.0,1.0
1,65.0,0,0.0,0.0,0.0,0.0,0.0,7363,1,1,7.0,1182,2,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,44.0,0,1.0,0.0,0.0,0.0,0.0,7364,1,1,7.0,1196,3,1,4,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,7368,1,1,7.0,160,2,108,113,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,31.0,0,953.0,0.0,20.0,382.0,556.0,7369,1,1,6.0,1524,2,1,2,1911.0,0.0,0.0,1.0,0.0,0.0,1.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,7373,1,2,2.0,275,3,2,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,47.0,0,0.0,0.0,0.0,0.0,0.0,7373,2,2,2.0,275,3,2,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19.0,0,0.0,1.0,757.0,12.0,18.0,7375,1,1,5.0,493,3,1,3,788.0,1.0,0.0,0.0,0.0,0.0,1.0
0,33.0,0,157.0,645.0,0.0,1447.0,1.0,7378,1,1,6.0,1528,2,1,1,2250.0,1.0,0.0,0.0,0.0,0.0,1.0
0,25.0,0,0.0,0.0,0.0,0.0,0.0,7380,1,4,2.0,276,3,4,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,7380,2,4,2.0,276,3,4,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,44.0,0,334.0,80.0,0.0,1019.0,1966.0,7380,3,4,2.0,276,3,4,7,3399.0,0.0,1.0,0.0,0.0,0.0,1.0
0,9.0,0,0.0,0.0,0.0,0.0,0.0,7380,4,4,2.0,276,3,4,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,15.0,0,0.0,0.0,0.0,0.0,0.0,7381,1,1,7.0,1187,2,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,34.0,0,0.0,0.0,0.0,0.0,0.0,7382,1,1,7.0,1197,3,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,7383,1,2,7.0,1188,2,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,39.0,0,350.0,134.0,0.0,0.0,319.0,7383,2,2,6.0,1529,2,1,1,803.0,1.0,0.0,0.0,0.0,0.0,1.0
0,27.0,0,837.0,0.0,0.0,36.0,0.0,7384,1,1,5.0,494,3,1,5,873.0,1.0,0.0,0.0,0.0,0.0,1.0
1,34.0,0,0.0,0.0,0.0,0.0,0.0,7386,1,1,7.0,1189,2,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,7389,1,1,6.0,1530,2,1,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,43.0,0,0.0,0.0,0.0,0.0,0.0,7397,1,1,2.0,243,2,1,6,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,41.0,0,366.0,0.0,0.0,17.0,331.0,7400,1,1,6.0,1532,2,1,1,714.0,1.0,0.0,0.0,0.0,1.0,0.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,7404,1,1,7.0,1199,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,27.0,0,213.0,1083.0,1.0,0.0,1.0,7407,1,1,5.0,480,2,1,6,1298.0,0.0,0.0,1.0,0.0,0.0,1.0
0,39.0,0,791.0,0.0,0.0,94.0,0.0,7409,1,2,7.0,160,2,108,113,885.0,1.0,0.0,0.0,0.0,0.0,1.0
0,34.0,0,0.0,14.0,775.0,14.0,0.0,7409,2,2,6.0,1421,3,1,1,803.0,1.0,0.0,0.0,0.0,0.0,1.0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,7412,1,1,3.0,273,3,1,11,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,7413,1,2,7.0,1196,2,2,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,6.0,0,0.0,0.0,0.0,0.0,0.0,7413,2,2,7.0,1196,2,2,4,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,13.0,0,78.0,1.0,16.0,5.0,1868.0,7414,1,1,4.0,222,3,1,4,1968.0,0.0,0.0,1.0,1.0,0.0,0.0
0,50.0,0,14.0,0.0,3.0,483.0,0.0,7415,1,1,7.0,1202,3,1,2,500.0,1.0,0.0,0.0,0.0,0.0,1.0
0,24.0,0,31.0,0.0,232.0,232.0,1026.0,7417,1,2,6.0,1422,3,1,1,1521.0,1.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0,1551.0,228.0,0.0,0.0,0.0,7417,2,2,7.0,1203,3,1,1,1779.0,1.0,0.0,0.0,0.0,0.0,1.0
0,24.0,0,651.0,0.0,0.0,38.0,0.0,7420,1,1,6.0,1536,2,1,1,689.0,1.0,0.0,0.0,0.0,0.0,1.0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,7421,1,2,7.0,1198,2,1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,22.0,0,0.0,796.0,0.0,0.0,0.0,7421,2,2,6.0,1537,2,1,1,796.0,1.0,0.0,0.0,0.0,1.0,0.0
0,13.0,0,1087.0,36.0,19.0,6.0,0.0,7423,1,2,6.0,1538,2,2,2,1148.0,0.0,0.0,1.0,0.0,0.0,1.0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,7423,2,2,6.0,1538,2,2,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,30.0,0,0.0,0.0,61.0,566.0,0.0,7424,1,1,7.0,1199,2,1,2,627.0,1.0,0.0,0.0,0.0,0.0,1.0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,7426,1,3,3.0,274,3,3,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,23.0,0,0.0,0.0,0.0,0.0,0.0,7426,2,3,3.0,274,3,3,7,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,28.0,0,0.0,0.0,0.0,0.0,0.0,7426,3,3,3.0,274,3,3,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,37.0,0,0.0,0.0,0.0,0.0,0.0,7433,1,1,7.0,1201,2,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,21.0,0,0.0,0.0,3.0,0.0,1617.0,7434,1,1,5.0,482,2,1,2,1620.0,1.0,0.0,0.0,0.0,0.0,1.0
0,54.0,0,0.0,384.0,0.0,37.0,1721.0,7439,1,2,2.0,280,3,2,7,2142.0,0.0,1.0,0.0,0.0,0.0,1.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,7439,2,2,2.0,280,3,2,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,36.0,0,698.0,63.0,1.0,1.0,135.0,7440,1,1,7.0,160,2,108,113,898.0,1.0,0.0,0.0,0.0,0.0,1.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,7441,1,1,2.0,245,2,1,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,7443,1,1,7.0,1207,3,1,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,23.0,0,49.0,2110.0,8.0,0.0,568.0,7451,1,1,6.0,1542,2,1,2,2735.0,1.0,0.0,0.0,0.0,0.0,1.0
0,40.0,0,7.0,0.0,83.0,230.0,220.0,7454,1,1,7.0,1209,3,1,1,540.0,1.0,0.0,0.0,0.0,1.0,0.0
0,18.0,0,0.0,0.0,0.0,0.0,677.0,7463,1,1,7.0,160,2,108,113,677.0,1.0,0.0,0.0,0.0,0.0,1.0
0,25.0,0,61.0,0.0,701.0,75.0,68.0,7465,1,1,5.0,497,3,1,5,905.0,1.0,0.0,0.0,0.0,0.0,1.0
0,24.0,0,1289.0,0.0,0.0,0.0,0.0,7466,1,1,6.0,1425,3,1,3,1289.0,0.0,0.0,1.0,0.0,0.0,1.0
0,37.0,0,0.0,203.0,0.0,603.0,629.0,7467,1,1,5.0,484,2,1,4,1435.0,0.0,1.0,0.0,0.0,0.0,1.0
0,25.0,0,13.0,0.0,0.0,1.0,132.0,7468,1,1,5.0,498,3,1,3,146.0,0.0,1.0,0.0,0.0,0.0,1.0
0,24.0,0,433.0,110.0,209.0,23.0,0.0,7469,1,1,7.0,160,2,108,113,775.0,1.0,0.0,0.0,0.0,0.0,1.0
1,3.0,0,0.0,0.0,0.0,0.0,0.0,7470,1,1,7.0,1213,3,1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,2.0,0,0.0,0.0,0.0,0.0,0.0,7471,1,2,7.0,1208,2,2,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,22.0,0,0.0,270.0,0.0,0.0,486.0,7471,2,2,7.0,1208,2,2,2,756.0,1.0,0.0,0.0,0.0,0.0,1.0
0,24.0,0,0.0,2.0,0.0,1.0,733.0,7473,1,2,6.0,1427,3,2,2,736.0,1.0,0.0,0.0,0.0,0.0,1.0
0,17.0,0,190.0,0.0,519.0,182.0,4.0,7473,2,2,6.0,1427,3,2,2,895.0,1.0,0.0,0.0,1.0,0.0,0.0
1,53.0,0,0.0,0.0,0.0,0.0,0.0,7474,1,1,7.0,1214,3,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,23.0,0,11.0,1017.0,0.0,0.0,1.0,7476,1,1,6.0,1428,3,1,2,1029.0,1.0,0.0,0.0,0.0,0.0,1.0
0,29.0,0,84.0,0.0,28.0,496.0,0.0,7480,1,1,6.0,1430,3,1,1,608.0,1.0,0.0,0.0,1.0,0.0,0.0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,7482,1,2,6.0,1547,2,2,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,22.0,0,0.0,0.0,976.0,1713.0,0.0,7482,2,2,6.0,1547,2,2,2,2689.0,1.0,0.0,0.0,0.0,0.0,1.0
0,2.0,0,0.0,0.0,0.0,0.0,0.0,7489,1,3,7.0,1211,2,2,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,26.0,0,606.0,23.0,3.0,16.0,154.0,7489,2,3,6.0,1548,2,1,1,802.0,1.0,0.0,0.0,0.0,0.0,1.0
0,20.0,0,0.0,0.0,0.0,0.0,0.0,7489,3,3,7.0,1211,2,2,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,14.0,0,0.0,0.0,0.0,0.0,0.0,7491,1,1,7.0,1212,2,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,26.0,0,0.0,742.0,0.0,0.0,1.0,7493,1,1,6.0,1549,2,1,1,743.0,1.0,0.0,0.0,0.0,1.0,0.0
1,23.0,0,0.0,0.0,0.0,0.0,0.0,7497,1,1,7.0,1218,3,1,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,21.0,0,331.0,3485.0,1110.0,598.0,0.0,7511,1,1,7.0,1213,2,1,2,5524.0,1.0,0.0,0.0,0.0,0.0,1.0
0,20.0,0,0.0,709.0,0.0,6.0,1.0,7516,1,1,6.0,1556,2,1,2,716.0,1.0,0.0,0.0,0.0,0.0,1.0
0,19.0,0,1651.0,0.0,0.0,0.0,1120.0,7519,1,1,6.0,1558,2,1,1,2771.0,1.0,0.0,0.0,0.0,0.0,1.0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,7526,1,1,4.0,225,3,1,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,58.0,0,0.0,0.0,0.0,0.0,0.0,7528,1,4,7.0,1220,3,3,5,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,7528,2,4,7.0,1220,3,3,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,32.0,0,482.0,0.0,0.0,321.0,0.0,7528,3,4,6.0,1438,3,1,2,803.0,1.0,0.0,0.0,0.0,0.0,1.0
1,23.0,0,0.0,0.0,0.0,0.0,0.0,7528,4,4,7.0,1220,3,3,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,38.0,0,0.0,0.0,0.0,0.0,0.0,7530,1,4,2.0,285,3,4,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,47.0,0,0.0,3361.0,0.0,1344.0,3228.0,7530,2,4,2.0,285,3,4,6,7933.0,0.0,1.0,0.0,1.0,0.0,0.0
0,38.0,0,0.0,1222.0,0.0,734.0,3153.0,7530,3,4,2.0,285,3,4,6,5109.0,0.0,1.0,0.0,0.0,0.0,1.0
0,47.0,0,0.0,744.0,0.0,8911.0,1165.0,7530,4,4,2.0,285,3,4,6,10820.0,0.0,1.0,0.0,1.0,0.0,0.0
1,20.0,0,0.0,0.0,0.0,0.0,0.0,7532,1,1,7.0,1222,3,1,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,32.0,0,0.0,0.0,0.0,0.0,0.0,7537,1,1,7.0,1224,3,1,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,42.0,0,0.0,0.0,0.0,0.0,0.0,7539,1,2,3.0,242,2,2,10,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,34.0,0,0.0,4402.0,9.0,788.0,79.0,7539,2,2,3.0,242,2,2,10,5278.0,0.0,1.0,0.0,0.0,0.0,1.0
0,60.0,0,0.0,30.0,173.0,572.0,0.0,7540,1,1,6.0,1563,2,1,3,775.0,1.0,0.0,0.0,0.0,0.0,1.0
1,30.0,0,0.0,0.0,0.0,0.0,0.0,7541,1,3,6.0,1441,3,2,3,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,11.0,0,0.0,0.0,0.0,0.0,0.0,7541,2,3,6.0,1441,3,2,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,45.0,0,0.0,0.0,0.0,0.0,0.0,7541,3,3,5.0,500,3,1,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,39.0,1,0.0,0.0,0.0,0.0,0.0,7546,1,1,3.0,243,2,1,6,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,19.0,0,0.0,1379.0,0.0,70.0,0.0,7547,1,1,6.0,1565,2,1,2,1449.0,1.0,0.0,0.0,0.0,0.0,1.0
0,18.0,0,20.0,0.0,572.0,254.0,452.0,7548,1,1,6.0,1566,2,1,1,1298.0,1.0,0.0,0.0,0.0,0.0,1.0
0,34.0,0,0.0,0.0,1349.0,1.0,0.0,7551,1,1,6.0,1443,3,1,4,1350.0,1.0,0.0,0.0,0.0,1.0,0.0
1,26.0,0,0.0,0.0,0.0,0.0,0.0,7554,1,1,7.0,1226,3,1,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0
